frontendId,fileName,catalog,title,titleCN,slug,tags,difficulty,status,similar
86,jz_offer_II_086,offer2,分割回文子字符串,分割回文子字符串,M99OJA,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图,Hash Table|hash-table|哈希表",Medium,False,
88,jz_offer_II_088,offer2,爬楼梯的最少成本,爬楼梯的最少成本,GzCJIP,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Easy,False,
89,jz_offer_II_089,offer2,房屋偷盗,房屋偷盗,Gu0c2T,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Medium,False,
8,jz_offer_II_008,offer2,和大于等于 target 的最短子数组,和大于等于 target 的最短子数组,2VG8Kg,"Array|array|数组,Binary Search|binary-search|二分查找,Prefix Sum|prefix-sum|前缀和,Sliding Window|sliding-window|滑动窗口",Medium,False,
7,jz_offer_II_007,offer2,数组中和为 0 的三个数,数组中和为 0 的三个数,1fGaJU,"Array|array|数组,Two Pointers|two-pointers|双指针,Sorting|sorting|排序",Medium,False,
85,jz_offer_II_085,offer2,生成匹配的括号,生成匹配的括号,IDBivT,"String|string|字符串,Dynamic Programming|dynamic-programming|动态规划,Backtracking|backtracking|回溯",Medium,False,
6,jz_offer_II_006,offer2,排序数组中两个数字之和,排序数组中两个数字之和,kLl5u1,"Array|array|数组,Two Pointers|two-pointers|双指针,Binary Search|binary-search|二分查找",Easy,False,
87,jz_offer_II_087,offer2,复原 IP,复原 IP,0on3uN,"String|string|字符串,Backtracking|backtracking|回溯",Medium,False,
83,jz_offer_II_083,offer2,没有重复元素集合的全排列,没有重复元素集合的全排列,VvJkup,"Array|array|数组,Backtracking|backtracking|回溯",Medium,False,
5,jz_offer_II_005,offer2,单词长度的最大乘积,单词长度的最大乘积,aseY1I,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,String|string|字符串",Medium,False,
82,jz_offer_II_082,offer2,含有重复元素集合的组合,含有重复元素集合的组合,4sjJUc,"Array|array|数组,Backtracking|backtracking|回溯",Medium,False,
2,jz_offer_II_002,offer2,二进制加法,二进制加法,JFETK5,"Bit Manipulation|bit-manipulation|位运算,Math|math|数学,String|string|字符串,Simulation|simulation|模拟",Easy,False,
4,jz_offer_II_004,offer2,只出现一次的数字,只出现一次的数字,WGki4K,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组",Medium,False,
3,jz_offer_II_003,offer2,前 n 个数字二进制中 1 的个数,前 n 个数字二进制中 1 的个数,w3tCBm,"Bit Manipulation|bit-manipulation|位运算,Dynamic Programming|dynamic-programming|动态规划",Easy,False,
84,jz_offer_II_084,offer2,含有重复元素集合的全排列,含有重复元素集合的全排列,7p8L0Z,"Array|array|数组,Backtracking|backtracking|回溯",Medium,False,
1,jz_offer_II_001,offer2,整数除法,整数除法,xoh6Oh,Math|math|数学,Easy,False,
81,jz_offer_II_081,offer2,允许重复选择元素的组合,允许重复选择元素的组合,Ygoe9J,"Array|array|数组,Backtracking|backtracking|回溯",Medium,False,
LCS 03,LCS_03,lcs,主题空间,主题空间,YesdPw,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Array|array|数组,Matrix|matrix|矩阵",Medium,False,
LCP 38,LCP_38,lcp,守卫城堡,守卫城堡,7rLGCR,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵",Hard,False,
LCS 01,LCS_01,lcs,下载插件,下载插件,Ju9Xwi,"Greedy|greedy|贪心,Math|math|数学,Dynamic Programming|dynamic-programming|动态规划",Easy,False,
LCP 36,LCP_36,lcp,最多牌组数,最多牌组数,Up5XYM,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Sorting|sorting|排序",Hard,False,
LCS 02,LCS_02,lcs,完成一半题目,完成一半题目,WqXACV,"Greedy|greedy|贪心,Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序",Easy,False,
LCP 30,LCP_30,lcp,魔塔游戏,魔塔游戏,p0NxJO,"Greedy|greedy|贪心,Array|array|数组,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Medium,False,
LCP 33,LCP_33,lcp,蓄水,蓄水,o8SXZn,"Greedy|greedy|贪心,Array|array|数组,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Easy,False,
LCP 35,LCP_35,lcp,电动车游城市,电动车游城市,DFPeFJ,"Graph|graph|图,Shortest Path|shortest-path|最短路,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Hard,False,
LCP 31,LCP_31,lcp,变换的迷宫,变换的迷宫,Db3wC1,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵",Hard,False,
LCP 28,LCP_28,lcp,采购方案,采购方案,4xy4Wx,"Array|array|数组,Two Pointers|two-pointers|双指针,Binary Search|binary-search|二分查找,Sorting|sorting|排序",Easy,False,
LCP 27,LCP_27,lcp,黑盒光线反射,黑盒光线反射,IQvJ9i,"Design|design|设计,Segment Tree|segment-tree|线段树,Math|math|数学,Ordered Set|ordered-set|有序集合",Hard,False,
LCP 32,LCP_32,lcp,批量处理任务,批量处理任务,t3fKg1,"Greedy|greedy|贪心,Array|array|数组,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Hard,False,
LCP 29,LCP_29,lcp,乐团站位,乐团站位,SNJvJP,Math|math|数学,Medium,False,
LCP 25,LCP_25,lcp,古董键盘,古董键盘,Uh984O,"Math|math|数学,Dynamic Programming|dynamic-programming|动态规划,Combinatorics|combinatorics|组合数学",Hard,False,
LCP 18,LCP_18,lcp,早餐组合,早餐组合,2vYnGI,"Array|array|数组,Two Pointers|two-pointers|双指针,Binary Search|binary-search|二分查找,Sorting|sorting|排序",Easy,False,
LCP 17,LCP_17,lcp,速算机器人,速算机器人,nGK0Fy,"Math|math|数学,String|string|字符串,Simulation|simulation|模拟",Easy,False,
LCP 21,LCP_21,lcp,追逐游戏,追逐游戏,Za25hA,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图,Topological Sort|topological-sort|拓扑排序",Hard,False,
LCP 22,LCP_22,lcp,黑白方格画,黑白方格画,ccw6C7,Math|math|数学,Easy,False,
LCP 20,LCP_20,lcp,快速公交,快速公交,meChtZ,"Memoization|memoization|记忆化搜索,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Hard,False,
LCP 24,LCP_24,lcp,数字游戏,数字游戏,5TxKeK,"Array|array|数组,Math|math|数学,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Hard,False,
LCP 37,LCP_37,lcp,最小矩形面积,最小矩形面积,zui-xiao-ju-xing-mian-ji,"Greedy|greedy|贪心,Geometry|geometry|几何,Array|array|数组,Math|math|数学,Combinatorics|combinatorics|组合数学,Sorting|sorting|排序",Hard,False,
LCP 26,LCP_26,lcp,导航装置,导航装置,hSRGyL,"Tree|tree|树,Dynamic Programming|dynamic-programming|动态规划,Binary Tree|binary-tree|二叉树",Hard,False,
LCP 19,LCP_19,lcp,秋叶收藏集,秋叶收藏集,UlBDOe,"String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Medium,False,
LCP 13,LCP_13,lcp,寻宝,寻宝,xun-bao,"Bit Manipulation|bit-manipulation|位运算,Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Bitmask|bitmask|状态压缩,Matrix|matrix|矩阵",Hard,False,
LCP 15,LCP_15,lcp,游乐园的迷宫,游乐园的迷宫,you-le-yuan-de-mi-gong,"Greedy|greedy|贪心,Geometry|geometry|几何,Array|array|数组,Math|math|数学",Hard,False,
LCP 12,LCP_12,lcp,小张刷题计划,小张刷题计划,xiao-zhang-shua-ti-ji-hua,"Array|array|数组,Binary Search|binary-search|二分查找",Medium,False,
LCP 16,LCP_16,lcp,游乐园的游览计划,游乐园的游览计划,you-le-yuan-de-you-lan-ji-hua,"Graph|graph|图,Geometry|geometry|几何,Math|math|数学",Hard,False,
LCP 09,LCP_09,lcp,最小跳跃次数,最小跳跃次数,zui-xiao-tiao-yue-ci-shu,"Breadth-First Search|breadth-first-search|广度优先搜索,Segment Tree|segment-tree|线段树,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Hard,False,
LCP 34,LCP_34,lcp,二叉树染色,二叉树染色,er-cha-shu-ran-se-UGC,"Tree|tree|树,Dynamic Programming|dynamic-programming|动态规划,Binary Tree|binary-tree|二叉树",Medium,False,
LCP 11,LCP_11,lcp,期望个数统计,期望个数统计,qi-wang-ge-shu-tong-ji,"Array|array|数组,Hash Table|hash-table|哈希表,Math|math|数学,Probability and Statistics|probability-and-statistics|概率与统计",Easy,False,
LCP 23,LCP_23,lcp,魔术排列,魔术排列,er94lq,"Queue|queue|队列,Array|array|数组,Simulation|simulation|模拟",Medium,False,
LCP 07,LCP_07,lcp,传递信息,传递信息,chuan-di-xin-xi,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图,Dynamic Programming|dynamic-programming|动态规划",Easy,False,
LCP 10,LCP_10,lcp,二叉树任务调度,二叉树任务调度,er-cha-shu-ren-wu-diao-du,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Dynamic Programming|dynamic-programming|动态规划,Binary Tree|binary-tree|二叉树",Hard,False,
LCP 06,LCP_06,lcp,拿硬币,拿硬币,na-ying-bi,"Array|array|数组,Math|math|数学",Easy,False,
LCP 08,LCP_08,lcp,剧情触发时间,剧情触发时间,ju-qing-hong-fa-shi-jian,"Array|array|数组,Binary Search|binary-search|二分查找,Sorting|sorting|排序",Medium,False,
LCP 14,LCP_14,lcp,切分数组,切分数组,qie-fen-shu-zu,"Array|array|数组,Math|math|数学,Dynamic Programming|dynamic-programming|动态规划,Number Theory|number-theory|数论",Hard,False,
16.21,i_16.21,interview,Sum Swap LCCI,交换和,sum-swap-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,Binary Search|binary-search|二分查找,Sorting|sorting|排序",Medium,False,
16.22,i_16.22,interview,Langtons Ant LCCI,兰顿蚂蚁,langtons-ant-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,Matrix|matrix|矩阵,Simulation|simulation|模拟",Medium,False,
17.26,i_17.26,interview,Sparse Similarity LCCI,稀疏相似度,sparse-similarity-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,Sorting|sorting|排序",Hard,False,
17.25,i_17.25,interview,Word Rectangle LCCI,单词矩阵,word-rectangle-lcci,"Trie|trie|字典树,Array|array|数组,String|string|字符串,Backtracking|backtracking|回溯",Hard,False,
16.20,i_16.20,interview,T9 LCCI,T9键盘,t9-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Medium,False,
17.23,i_17.23,interview,Max Black Square LCCI,最大黑方阵,max-black-square-lcci,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵",Medium,False,
17.19,i_17.19,interview,Missing Two LCCI,消失的两个数字,missing-two-lcci,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,Hash Table|hash-table|哈希表",Hard,False,
17.24,i_17.24,interview,Max Submatrix LCCI,最大子矩阵,max-submatrix-lcci,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵,Prefix Sum|prefix-sum|前缀和",Hard,False,
10.10,i_10.10,interview,Rank from Stream LCCI,数字流的秩,rank-from-stream-lcci,"Design|design|设计,Binary Indexed Tree|binary-indexed-tree|树状数组,Binary Search|binary-search|二分查找,Data Stream|data-stream|数据流",Medium,False,
17.11,i_17.11,interview,Find Closest LCCI,单词距离,find-closest-lcci,"Array|array|数组,String|string|字符串",Medium,False,
16.24,i_16.24,interview,Pairs With Sum LCCI,数对和,pairs-with-sum-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,Two Pointers|two-pointers|双指针,Counting|counting|计数,Sorting|sorting|排序",Medium,False,
17.18,i_17.18,interview,Shortest Supersequence LCCI,最短超串,shortest-supersequence-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,Sliding Window|sliding-window|滑动窗口",Medium,False,
10.02,i_10.02,interview,Group Anagrams LCCI,变位词组,group-anagrams-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,Sorting|sorting|排序",Medium,False,
17.10,i_17.10,interview,Find Majority Element LCCI,主要元素,find-majority-element-lcci,"Array|array|数组,Counting|counting|计数",Easy,False,
17.09,i_17.09,interview,Get Kth Magic Number LCCI,第 k 个数,get-kth-magic-number-lcci,"Hash Table|hash-table|哈希表,Math|math|数学,Dynamic Programming|dynamic-programming|动态规划,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Medium,False,
17.05,i_17.05,interview,Find Longest Subarray LCCI, 字母与数字,find-longest-subarray-lcci,"Array|array|数组,Hash Table|hash-table|哈希表,Prefix Sum|prefix-sum|前缀和",Medium,False,
17.08,i_17.08,interview,Circus Tower LCCI,马戏团人塔,circus-tower-lcci,"Array|array|数组,Binary Search|binary-search|二分查找,Dynamic Programming|dynamic-programming|动态规划,Sorting|sorting|排序",Medium,False,
17.07,i_17.07,interview,Baby Names LCCI,婴儿名字,baby-names-lcci,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,Counting|counting|计数",Medium,False,
17.06,i_17.06,interview,Number Of 2s In Range LCCI,2出现的次数,number-of-2s-in-range-lcci,"Recursion|recursion|递归,Math|math|数学,Dynamic Programming|dynamic-programming|动态规划",Hard,False,
17.22,i_17.22,interview,Word Transformer LCCI,单词转换,word-transformer-lcci,"Breadth-First Search|breadth-first-search|广度优先搜索,Hash Table|hash-table|哈希表,String|string|字符串,Backtracking|backtracking|回溯",Medium,False,
17.20,i_17.20,interview,Continuous Median LCCI,连续中值,continuous-median-lcci,"Design|design|设计,Two Pointers|two-pointers|双指针,Data Stream|data-stream|数据流,Sorting|sorting|排序,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Hard,False,
16.26,i_16.26,interview,Calculator LCCI,计算器,calculator-lcci,"Stack|stack|栈,Math|math|数学,String|string|字符串",Medium,False,
17.04,i_17.04,interview,Missing Number LCCI,消失的数字,missing-number-lcci,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,Hash Table|hash-table|哈希表,Math|math|数学,Sorting|sorting|排序",Easy,False,
17.21,i_17.21,interview,Volume of Histogram LCCI,直方图的水量,volume-of-histogram-lcci,"Stack|stack|栈,Array|array|数组,Two Pointers|two-pointers|双指针,Dynamic Programming|dynamic-programming|动态规划,Monotonic Stack|monotonic-stack|单调栈",Hard,False,
08.14,i_08.14,interview,Boolean Evaluation LCCI,布尔运算,boolean-evaluation-lcci,"Memoization|memoization|记忆化搜索,String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Medium,False,
17.01,i_17.01,interview,Add Without Plus LCCI,不用加号的加法,add-without-plus-lcci,"Bit Manipulation|bit-manipulation|位运算,Math|math|数学",Easy,False,
17.14,i_17.14,interview,Smallest K LCCI,最小K个数,smallest-k-lcci,"Array|array|数组,Divide and Conquer|divide-and-conquer|分治,Quickselect|quickselect|快速选择,Sorting|sorting|排序,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Medium,False,
16.25,i_16.25,interview,LRU Cache LCCI,LRU 缓存,lru-cache-lcci,"Design|design|设计,Hash Table|hash-table|哈希表,Linked List|linked-list|链表,Doubly-Linked List|doubly-linked-list|双向链表",Medium,True,
17.15,i_17.15,interview,Longest Word LCCI,最长单词,longest-word-lcci,"Trie|trie|字典树,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Medium,False,
17.17,i_17.17,interview,Multi Search LCCI,多次搜索,multi-search-lcci,"Trie|trie|字典树,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,String Matching|string-matching|字符串匹配,Sliding Window|sliding-window|滑动窗口",Medium,False,
17.12,i_17.12,interview,BiNode LCCI,BiNode,binode-lcci,"Stack|stack|栈,Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Binary Search Tree|binary-search-tree|二叉搜索树,Linked List|linked-list|链表,Binary Tree|binary-tree|二叉树",Easy,False,
17.16,i_17.16,interview,The Masseuse LCCI,按摩师,the-masseuse-lcci,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Easy,False,
17.13,i_17.13,interview,Re-Space LCCI,恢复空格,re-space-lcci,"Trie|trie|字典树,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,Dynamic Programming|dynamic-programming|动态规划,Hash Function|hash-function|哈希函数,Rolling Hash|rolling-hash|滚动哈希",Medium,False,
